4,1,0,8,6302,6624.39,1661,4655,6584.09,6855.79,0.960369,1.00612,0.966247,0,12,0,0,0,0,0,0,0,0,1,0,0,0,1.43126,0
4,0,0,7,6886,7168.09,1808,5270,8103.29,7168.09,1.13047,0.884591,1,0,2,1,0,0,0,0,0,0,-1,3,0,1,1,1.43126,0
4,1,0,12,8639,9122.59,1914,5868,9122.59,10490.9,0.869572,1,0.869572,0,2,1,0,0,0,0,0,0,0,3,0,1,1,1.43126,0
4,2,7,85,14492,17917.4,3547,21785,20505.4,23748.8,0.86343,0.873788,0.754455,1,3,1,1,0.25,1,0.5,1,0.25,0,3,2,2,2,1.43126,1
4,1,1,14,10891,11455.2,2309,8889,16875.6,16277.5,1.03674,0.678802,0.703742,0,7,0,0,0,0,0,0,0,0,1,0,2,2,2.0947,0
4,1,1,8,11729,12051.4,2409,9493,12741.6,14608.5,0.872204,0.945831,0.824958,0,13,0,0,0,0,0,0,0,-1,1,0,2,2,2.0947,1
4,0,0,5,12525,12726.5,2254,9596,14428.6,12686.2,1.13735,0.882032,1.00318,0,11,1,0,0,0,0,0,0,-1,3,0,2,3,2.0947,1
4,2,6,100,13981,18010.9,3452,20062,23978.9,22073.1,1.08634,0.751114,0.815964,1,1,1,1,0.25,1,0.25,0,0,1,3,2,2,5,2.0947,1
4,1,5,11,12419,12862.3,2431,9703,14782.6,15520.9,0.952431,0.870097,0.828708,0,7,1,0,0,0,0,0,0,-1,3,0,2,3,2.20923,0
4,1,4,10,9652,10055,2115,7327,10461.6,13776.9,0.759357,0.961134,0.729844,0,3,1,0,0,0,0,0,0,-1,3,0,2,2,2.20923,0
4,1,2,26,12625,13672.8,2535,11523,19781.5,18931.6,1.04489,0.691189,0.72222,0,14,0,1,0.353553,1,0.707107,1,0.353553,0,1,2,2,4,2.20923,1
4,0,0,6,8724,8965.79,2016,6514,12423.1,8925.49,1.39186,0.721705,1.00452,0,17,1,0,0,0,0,0,0,-1,3,0,2,3,2.20923,0
4,1,2,25,9372,10379.5,2108,7826,12055.1,14796.6,0.814721,0.861003,0.701477,0,8,0,0,0,0,0,0,0,0,1,0,2,2,2.07594,0
4,1,0,15,11671,12275.5,2289,8883,12275.5,18985.9,0.646558,1,0.646558,0,1,0,0,0,0,0,0,0,1,3,0,2,2,2.07594,0
4,0,0,4,8011,8172.2,1886,6086,8413.99,8172.2,1.02959,0.971263,1,0,18,0,0,0,0,0,0,0,-1,3,0,2,2,2.07594,0
4,1,2,9,7936,8298.69,1927,6343,8759.08,8317.9,1.05304,0.947438,0.997691,0,2,0,0,0.25,0,0.25,0,0,-1,3,2,1,1,2.07594,1
4,0,0,3,5414,5534.9,1618,4376,5802.29,5534.9,1.04831,0.953916,1,0,5,0,0,0,0,0,0,0,-1,1,0,0,0,1.1996,0
4,2,2,145,10315,16158.3,3242,16870,17393.7,17283.3,1.00639,0.928976,0.934909,1,4,-1,0,0,0,0,0,0,-1,2,0,2,2,1.1996,1
4,0,0,2,3929,4009.6,1410,3286,4516.88,4009.6,1.12652,0.887691,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,1.1996,0
4,1,7,48,7725,9659.34,2482,11124,17030.1,16460.4,1.03461,0.567193,0.586824,0,1,-1,0,0,0,0,0,0,-1,2,0,1,3,1.1996,1
4,2,4,145,15371,21214.3,3552,20360,27777.2,28449.3,0.976376,0.763731,0.745689,1,22,0,6.32456,0.25,8.24621,1.06066,2,0.901388,1,3,2,2,3,2.37255,1
4,1,4,26,7724,8771.77,2074,7578,10901.2,9203.9,1.18441,0.804664,0.95305,0,3,0,9.84886,0.75,10.7703,0.901388,1,1.06066,0,1,2,2,3,2.37255,0
4,1,2,33,12941,14270.9,2550,11246,15526.8,18902.6,0.821415,0.919109,0.75497,0,1,0,9.48683,0.75,9.48683,0.75,0,0,-1,3,2,2,6,2.37255,0
4,2,2,145,11454,17297.3,3288,17998,24892.7,22763.4,1.09354,0.694876,0.759875,2,20,0,9.48683,0.790569,8.94427,0,0,0.353553,0,3,2,2,3,2.37255,1
4,2,0,149,6582,12586.5,2835,13129,13058.3,12586.5,1.03748,0.96387,1,2,1,1,0,0,0,0,0,0,-1,1,0,1,1,1.83112,1
4,0,0,2,5871,5951.6,1650,4516,6251.88,5911.3,1.05762,0.951969,1.00682,0,4,0,0,0,0,0,0,0,-1,1,0,0,1,1.83112,0
4,0,0,3,6283,6403.9,1718,4894,6645.69,6323.3,1.05098,0.963617,1.01275,0,4,1,0,0,0,0,0,0,-1,1,0,1,4,1.83112,0
4,0,0,5,6064,6265.49,1709,4673,6547.59,6265.49,1.04502,0.956917,1,0,4,0,0,0,0,0,0,0,-1,3,0,1,2,1.83112,0
4,0,0,7,6510,6792.09,1666,4830,6892.39,6751.79,1.02082,0.985448,1.00597,0,4,1,0,0,0,0,0,0,-1,3,0,0,0,1.07812,0
4,0,0,5,5657,5858.49,1570,4314,6140.59,5818.2,1.05541,0.954061,1.00693,0,2,1,0,0,0,0,0,0,-1,3,0,0,0,1.07812,0
4,0,0,3,5138,5258.9,1309,3417,5581.29,5258.9,1.0613,0.942237,1,0,2,1,0,0,0,0,0,0,-1,3,0,1,1,1.07812,0
4,0,0,3,4907,5027.9,1438,3570,5471.18,5027.9,1.08817,0.918978,1,0,2,1,0,0,0,0,0,0,-1,3,0,0,0,1.07812,0
4,1,7,33,8664,9993.86,1986,6992,10446.1,17134.1,0.609667,0.956709,0.583274,0,6,1,1,0.25,1,0.5,1,0.25,0,3,2,1,1,1.59315,0
4,1,7,19,19306,20071.7,2841,18395,23790.2,26060.7,0.912879,0.843694,0.770191,0,4,1,1,0.25,1,0.5,1,0.25,1,3,2,2,4,1.59315,1
4,1,7,21,8331,9177.28,1880,5792,10878.2,12971.3,0.838635,0.84364,0.707506,0,5,1,1,0.25,1,0.25,0,0,-1,3,2,2,2,1.59315,0
4,1,6,23,14489,15415.9,2477,12213,15804.6,17124.6,0.922917,0.975405,0.900218,0,2,-1,0,0,0,0,0,0,-1,2,0,2,4,1.59315,1
4,1,2,19,17558,18323.7,2815,15409,19975.2,22335.9,0.894309,0.917322,0.820369,0,10,0,0,0,0,0,0,0,-1,3,0,2,6,2.06966,1
4,1,1,20,18607,19413,2945,15407,27556.7,25848.1,1.0661,0.704473,0.751042,0,10,0,0,0,0,0,0,0,-1,3,0,2,6,2.06966,1
4,2,2,51,22737,24792.2,3581,21025,25802.2,25439.5,1.01426,0.960859,0.974558,0,15,0,0,0,0,0,0,0,-1,3,0,2,6,2.06966,1
4,1,2,19,18517,19282.7,2959,15181,20219.5,21304,0.949095,0.953668,0.905122,0,1,1,0,0.25,0,0.25,0,0,-1,3,2,2,6,2.06966,1
4,1,1,20,14778,15584,2707,13621,18793.6,19623.5,0.957708,0.829218,0.794149,0,4,0,0,0,0,0,0,0,0,3,0,2,6,1.91108,1
4,1,1,21,12097,12943.3,2450,10104,14472.3,17093.3,0.846666,0.894349,0.757215,0,3,1,0,0,0,0,0,0,-1,3,0,1,3,1.91108,1
4,2,1,135,22462,27902.3,4166,28048,32236.7,37136.1,0.86807,0.865545,0.751354,1,30,1,1,0.353553,1,0.353553,0,0,0,3,2,2,6,1.91108,1
4,0,0,5,8741,8942.49,2059,7223,9241.29,8861.9,1.04281,0.967668,1.00909,0,5,1,1,0.353553,1,0.353553,0,0,-1,3,2,2,6,1.91108,0
4,0,0,3,6161,6281.9,1778,5096,6847.88,6281.9,1.0901,0.917348,1,0,3,0,0,0,0,0,0,0,-1,3,0,1,1,1.48215,0
4,2,2,57,10518,12815,2562,11382,17104,16825.6,1.01654,0.749243,0.761639,1,34,-1,0,0,0,0,0,0,-1,2,0,2,4,1.48215,0
4,2,0,54,8045,10221.1,2830,13010,10422.6,10221.1,1.01971,0.980668,1,1,6,-1,0,0,0,0,0,0,-1,2,0,1,1,1.48215,0
4,2,2,648,21122,47235.6,3107,15997,53327.9,53440,0.997902,0.885758,0.8839,1,6,1,27,0.790569,53,0.901388,27,0.25,0,3,2,2,2,1.48215,1
4,2,2,101,14411,18481.2,3099,16315,19176,18830.6,1.01834,0.963766,0.981445,1,9,0,9.48683,0.75,9.48683,0.75,0,0,-1,3,2,1,2,2.18292,1
4,2,6,201,17570,25670.1,2961,15147,26666.8,28764.6,0.927073,0.962621,0.89242,2,21,0,9.48683,0.707107,9.48683,0.707107,0,0,-1,3,1,2,5,2.18292,1
4,2,1,728,21761,51098.5,3871,23399,60041.1,61634,0.974157,0.851059,0.829065,2,4,0,8.24621,0.75,8.24621,0.5,1,0.901388,1,3,2,2,5,2.18292,1
4,2,6,37,11894,13385.1,2854,12938,15722,15581.6,1.00901,0.851359,0.85903,0,2,0,9.48683,0.707107,9.48683,0.707107,0,0,-1,3,1,1,5,2.18292,1
4,2,0,86,9444,12909.7,3307,16897,13816.8,12869.4,1.07361,0.934349,1.00313,1,3,0,0,0,0,0,0,0,-1,3,0,2,4,1.61567,1
4,0,0,3,5580,5700.9,1639,4351,6576.78,5660.6,1.16185,0.866822,1.00712,0,1,1,0,0,0,0,0,0,-1,3,0,0,1,1.61567,0
4,0,0,4,5459,5620.2,1700,4448,6103.78,5539.6,1.10185,0.920773,1.01455,0,1,0,0,0,0,0,0,0,-1,3,0,0,4,1.61567,0
4,0,0,5,6379,6580.49,1802,5238,7076.38,6540.2,1.08198,0.929924,1.00616,0,1,0,0,0,0,0,0,0,-1,3,0,0,1,1.61567,0
4,1,7,12,10354,10837.6,2196,7808,11151.1,13003.6,0.857537,0.971888,0.83343,0,1,1,0,0,0,0,0,0,-1,3,0,2,2,1.64354,0
4,1,0,13,8225,8748.88,1874,5712,8708.59,9677.9,0.899843,1.00463,0.904007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.64354,0
4,1,2,10,7382,7784.99,1773,5755,8173.68,8726.6,0.93664,0.952446,0.892099,0,5,1,0,0,0,0,0,0,-1,3,0,1,1,1.64354,0
4,1,6,11,6679,7122.29,1789,5433,7948.68,8783.9,0.904915,0.896034,0.810835,0,1,1,0,0,0,0,0,0,-1,3,0,1,1,1.64354,0
4,0,0,6,6587,6828.79,1799,5149,7466.38,6828.79,1.09337,0.914606,1,0,1,1,0,0,0,0,0,0,-1,3,0,0,0,1.62976,0
4,0,0,3,10760,10880.9,2094,8582,11833.3,10880.9,1.08753,0.919517,1,0,1,1,0,0.25,0,0.25,0,0,-1,3,2,2,4,1.62976,0
4,2,7,164,8246,14855,3017,14823,15108.2,20851,0.724579,0.983242,0.712437,1,3,-1,0,0,0,0,0,0,-1,2,0,1,1,1.62976,1
4,2,1,177,11304,18436.9,3150,16522,39848.5,39577.6,1.00685,0.462675,0.465842,1,1,1,0,0,0,0,0,0,-1,3,0,2,3,1.62976,1
4,2,6,152,26470,32595.4,3889,23737,37562.9,38095.9,0.986008,0.867756,0.855614,2,10,1,0,0.25,0,0.25,0,0,-1,3,2,2,5,2.25241,1
4,1,1,34,27258,28628.2,3949,33517,34890.5,34366.6,1.01524,0.820515,0.833023,0,11,1,1,0.353553,1,0.353553,0,0,0,3,2,2,6,2.25241,1
4,2,1,297,15550,27518.7,3039,17185,56990.9,46978.2,1.21313,0.482862,0.585777,1,1,1,1,0.353553,1,0.353553,0,0,1,3,2,2,5,2.25241,1
4,2,6,481,26018,45401.7,4005,25587,48023.4,46742.5,1.0274,0.945408,0.971317,2,11,1,1,0.559017,1,0.790569,1,0.25,0,3,2,2,6,2.25241,1
4,2,4,104,32328,36519.1,4016,25902,36746.2,39709.3,0.92538,0.993819,0.91966,1,1,1,0,0.25,0,0.25,0,0,-1,3,2,2,6,1.84411,1
4,0,0,6,5298,5539.79,1665,4523,5620.39,5499.49,1.02198,0.98566,1.00733,0,7,0,0,0,0,0,0,0,-1,1,0,0,2,1.84411,0
4,1,2,14,24676,25240.2,3595,22157,27124.7,26882.9,1.00899,0.930524,0.938894,0,10,1,1,0.353553,1,0.353553,0,0,-1,1,2,2,6,1.84411,1
4,0,0,3,5984,6104.9,1766,4998,6306.39,6104.9,1.03301,0.968049,1,0,5,0,0,0,0,0,0,0,-1,1,0,0,2,1.84411,0
4,2,0,48,6856,8790.34,3059,15675,8750.04,8750.9,0.999903,1.00461,1.00451,1,6,1,0,0,0,0,0,0,0,3,0,2,2,0.754202,1
4,2,1,368,14608,29438,3178,16966,35422.4,35244.6,1.00505,0.831054,0.835248,1,12,1,0,0,0,0,0,0,0,1,0,2,3,0.754202,1
4,2,2,384,22293,37767.7,3589,21739,51424.9,56108.3,0.916528,0.734426,0.673122,1,33,0,0,0.25,0,0.5,0,0.25,0,3,2,2,4,0.754202,1
4,1,0,22,8206,9092.57,2098,7048,9011.98,9674.57,0.931511,1.00894,0.939842,0,1,0,9.21954,0.901388,9.21954,1.06066,0,0.25,1,3,2,1,5,0.754202,0
4,2,1,183,13328,20702.7,3281,18171,25215.3,26547.3,0.949826,0.821036,0.779841,1,1,0,0,0,0,0,0,0,-1,1,0,2,3,1.06117,1
4,0,0,3,5784,5904.9,1709,4789,6146.69,5864.6,1.0481,0.960663,1.00687,0,5,0,0,0,0,0,0,0,-1,1,0,0,1,1.06117,0
4,2,2,253,14473,24668.6,3485,20391,47326.1,40755.3,1.16123,0.521248,0.605286,2,37,0,9.21954,0.901388,9.21954,0.901388,0,0,-1,3,2,2,5,1.06117,1
4,0,0,4,6584,6745.2,1769,5217,6791.08,6704.9,1.01285,0.993243,1.00601,0,1,0,0,0,0,0,0,0,-1,3,0,0,2,1.06117,0
4,2,6,647,23746,49819.3,3546,21262,57880,56992.6,1.01557,0.860736,0.874137,2,1,0,0,0,0,0,0,0,-1,3,0,2,2,1.49565,1
4,2,1,482,18847,38271,3147,16465,46452,47048.1,0.98733,0.823883,0.813444,2,2,0,2.23607,0.559017,1.41421,0.25,2,0.5,1,3,2,2,5,1.49565,1
4,1,0,17,9704,10389.1,2141,7743,10348.8,10648.6,0.971845,1.00389,0.975629,0,2,0,0,0,0,0,0,0,0,3,0,1,3,1.49565,0
4,2,0,21,6726,7572.28,3453,21967,7975.26,7531.98,1.05885,0.94947,1.00535,0,16,0,0,0,0,0,0,0,-1,3,0,0,3,1.49565,0
4,2,4,570,16625,39595.3,3219,17219,42182.6,44136.5,0.95573,0.938666,0.897111,2,9,0,3.16228,0.707107,5.09902,0,3.16228,0.707107,1,1,1,2,6,2.00492,1
4,0,0,5,7053,7254.49,1798,5452,7328.48,7214.2,1.01584,0.989904,1.00559,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,0,4,2.00492,1
4,0,0,5,5426,5627.49,1665,4593,6039.48,5587.2,1.08095,0.931784,1.00721,0,1,0,0,0,0,0,0,0,-1,3,0,0,3,2.00492,0
4,0,0,2,5190,5270.6,1603,4309,5804.08,5270.6,1.10122,0.908085,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,3,2.00492,0
4,1,4,31,3254,4503.26,1170,2946,4706.46,5511.6,0.853919,0.956826,0.817052,0,1,1,0,0,0,0,0,0,-1,3,0,1,1,1.74053,0
4,2,2,76,8336,11398.7,2948,15292,13742.4,13460.3,1.02096,0.829456,0.846839,1,11,0,9.48683,0.25,17.72,1.06066,9.21954,0.901388,0,3,2,2,2,1.74053,1
4,2,0,78,4798,7941.31,1450,4592,11604.9,7941.31,1.46134,0.684306,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,1.74053,1
4,2,7,116,10559,15233.7,2638,13018,15296.7,16079.9,0.951293,0.995881,0.947374,0,1,-1,0,0,0,0,0,0,-1,2,0,1,4,1.74053,1
4,2,7,325,12380,25477.1,2392,9828,26707.5,30591.1,0.873048,0.953931,0.832828,2,1,-1,0,0,0,0,0,0,-1,2,0,1,4,1.87293,1
