4,0,0,1,119557,121768,14927,94719,147531,121768,1.21158,0.825371,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,1,384822,387033,21059,216419,409435,387033,1.05788,0.945286,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,0,564386,564386,26917,325733,567458,564386,1.00544,0.994587,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,1,0,17,545875,583457,28212,348460,583457,596454,0.978209,1,0.978209,0,1,1,0,0,0,0,0,0,0,3,0,1,1,0.545455,0
4,0,0,6,428668,441932,21875,239075,451470,439721,1.02672,0.978873,1.00503,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,0,275231,275231,18148,159796,301759,275231,1.09638,0.912088,1,0,1,0,0,0,0,0,0,0,-1,3,0,2,2,0.8125,0
4,0,0,1,190575,192786,15522,112664,209882,192786,1.08868,0.918543,1,0,1,0,0,0,0,0,0,0,-1,3,0,1,1,0.333333,0
4,0,0,1,135302,137513,13539,79195,159300,137513,1.15844,0.863228,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,4,143681,152524,14960,90968,207891,152524,1.36301,0.733671,1,0,3,0,9.48683,0.5,9.48683,0.5,0,0,-1,3,1,2,2,1.05811,0
4,0,0,1,368751,370962,23961,255189,418919,370962,1.12928,0.885521,1,0,3,0,9.48683,0.5,9.48683,0.5,0,0,-1,3,1,1,1,0.702381,0
4,1,0,10,161399,183506,16175,106465,183506,193582,0.947948,1,0.947948,0,1,1,1,0.25,1,0.25,0,0,1,1,2,1,1,0.590909,0
4,0,0,4,186575,195418,15569,99593,199427,195418,1.02052,0.979896,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,1,144452,146663,14774,88046,160908,146663,1.09713,0.911467,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,1,206112,208323,13468,105252,232177,208323,1.11451,0.897256,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,1,0,17,486430,524012,24816,307250,524012,529247,0.990108,1,0.990108,0,1,0,1,0.25,1,0.5,1,0.25,0,3,2,1,1,0.166667,1
4,1,0,15,687637,720797,29413,392127,718586,724508,0.991827,1.00308,0.994878,0,1,-1,0,0,0,0,0,0,-1,2,0,1,2,0.333333,0
4,0,0,7,551973,567448,27374,337902,574844,567448,1.01304,0.987133,1,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,1,1,0.166667,0
4,0,0,1,82407,84617.7,11613,58103,96673.4,82407,1.17312,0.875294,1.02683,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,0,0,0,0
4,0,0,0,66531,66531,11736,55284,84193.4,66531,1.26548,0.790216,1,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,0,0,0,0
4,0,0,1,123416,125627,14498,88158,141474,125627,1.12615,0.887984,1,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,1,1,0.166667,0
4,0,0,1,177405,179616,15283,100355,196961,179616,1.09657,0.911933,1,0,1,0,0,0.25,0,0.25,0,0,-1,3,2,0,0,0,0
4,2,5,81,452422,631487,31349,486125,675758,648666,1.04177,0.934487,0.973516,1,3,0,9.48683,0.5,9.48683,0.5,0,0,-1,3,1,2,2,0.588068,1
4,1,5,14,455003,485952,26707,351945,648043,638987,1.01417,0.749877,0.760505,0,9,0,9.48683,0.5,9.48683,0.5,0,0,-1,3,1,2,3,0.794956,1
4,0,0,5,178686,189739,16953,131799,212097,187529,1.13101,0.894586,1.01179,0,2,0,0,0,0,0,0,0,-1,3,0,1,2,0.495994,0
4,0,0,1,106063,108274,14440,85520,132176,108274,1.22076,0.819162,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,1,154156,156367,15877,103043,179417,154156,1.16387,0.871524,1.01434,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,1,0,11,298289,322606,20171,189239,322606,326933,0.986767,1,0.986767,0,1,-1,0,0,0,0,0,0,-1,2,0,0,0,0.25,0
4,2,1,117,379554,638203,32983,619651,840429,807969,1.04017,0.759378,0.789886,1,5,-1,0,0,0,0,0,0,-1,2,0,2,4,0.589744,1
4,2,0,222,827847,1.31862e+06,77685,2555767,1.31641e+06,1.32863e+06,0.990803,1.00168,0.992467,1,1,1,1,0.353553,1,0.707107,1,0.353553,1,3,2,1,3,0.780702,1
4,0,0,1,463351,465562,24146,287840,481036,463351,1.03817,0.96783,1.00477,0,1,0,0,0,0,0,0,0,-1,1,0,2,3,0.708625,0
4,0,0,1,137709,139920,14799,89367,156237,139920,1.11662,0.89556,1,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
4,1,1,58,520792,649011,30102,565004,953879,829025,1.1506,0.680392,0.782861,0,2,0,8.544,0.790569,17.088,0.559017,8.544,0.75,1,3,2,2,2,0.601276,1
4,1,6,17,471383,508965,31138,601760,547966,623809,0.87842,0.928824,0.815898,0,4,0,9.21954,0.790569,9.21954,0.790569,0,0,-1,3,2,2,3,0.924268,1
4,0,0,2,173908,178329,16455,111711,193804,176119,1.10042,0.920153,1.01255,0,1,0,0,0,0,0,0,0,-1,1,0,0,1,0.625313,0
4,1,1,44,517507,614777,31475,656057,754755,797795,0.946052,0.814538,0.770595,0,13,0,2.23607,0.353553,2,0.790569,1.41421,0.707107,1,3,2,2,4,1.22204,0
4,1,2,34,307193,382356,20294,304666,448539,416934,1.0758,0.852449,0.917067,0,3,0,2.23607,1.06066,4.47214,0.707107,2.23607,1.06066,0,3,2,2,5,1.03454,1
4,0,0,1,160708,162919,15385,111281,198118,160708,1.23278,0.822333,1.01376,0,1,0,0,0,0,0,0,0,-1,3,0,2,4,0.885417,0
4,0,0,1,76668,78878.7,12038,60674,99402.8,78878.7,1.2602,0.793526,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
4,0,0,1,110768,112979,14985,92987,140413,112979,1.24283,0.804614,1,0,1,0,0,0,0,0,0,0,-1,3,0,0,0,0,0
